,SubjID,Opt1Item1,Opt1Item2,Opt2Item1,Opt2Item2,OnsetTime,Run,ReactionTime,Button,Choice,Opt1Code,Opt1Type,Opt2Code,Opt2Type,Consistent,Opt1Item1Value,Opt1Item2Value,Opt2Item1Value,Opt2Item2Value,Opt1Item1Rank,Opt1Item2Rank,Opt2Item1Rank,Opt2Item2Rank,Opt1Value,Opt2Value,ValueDiff,Opt1Rank,Opt2Rank
2724,3308,17,3,9,9,0.0,0,0.70555,0,2,11.0,3.0,15,2.0,0,3.2908729085,-6.81123358374,-3.94354604689,-3.94354604689,19.0,7.0,9.0,9.0,5.31194213466,21.8555340514,-16.5435919167,25.0,36.0
2725,3308,3,3,2,0,0.0,0,0.8935,0,1,37.0,2.0,42,1.0,1,-6.81123358374,-6.81123358374,-1.2217965418,,7.0,7.0,10.0,,5.36297236205,-1.2217965418,6.58476890385,26.0,10.0
2726,3308,15,23,13,1,0.0,0,1.5322,0,2,18.0,3.0,21,3.0,0,0.430285512184,0.0823119278704,1.82354694602,8.27526822156,13.0,12.0,17.0,33.0,4.98401240866,7.34310397269,-2.35909156403,22.0,31.0
2727,3308,15,15,13,13,0.0,0,1.2464,0,1,30.0,2.0,34,2.0,1,0.430285512184,0.430285512184,1.82354694602,1.82354694602,13.0,13.0,17.0,17.0,6.51778122636,7.49505642544,-0.97727519908,29.0,32.0
2728,3308,1,0,15,0,0.0,0,1.0825,0,1,28.0,1.0,35,1.0,1,8.27526822156,,0.430285512184,,33.0,,13.0,,8.27526822156,0.430285512184,7.84498270938,33.0,13.0
2729,3308,23,23,23,0,0.0,0,0.69586,0,1,20.0,2.0,23,1.0,1,0.0823119278704,0.0823119278704,0.0823119278704,,12.0,12.0,12.0,,6.97912778259,0.0823119278704,6.89681585472,30.0,12.0
2730,3308,9,9,23,23,0.0,0,2.3082,0,1,15.0,2.0,20,2.0,1,-3.94354604689,-3.94354604689,0.0823119278704,0.0823119278704,9.0,9.0,12.0,12.0,21.8555340514,6.97912778259,14.8764062688,36.0,30.0
2731,3308,23,23,1,0,0.0,0,0.88032,0,2,20.0,2.0,28,1.0,0,0.0823119278704,0.0823119278704,8.27526822156,,12.0,12.0,33.0,,6.97912778259,8.27526822156,-1.29614043897,30.0,33.0
2732,3308,19,0,15,23,0.0,0,2.4304,0,2,14.0,1.0,18,3.0,0,0.861916270369,,0.430285512184,0.0823119278704,14.0,,13.0,12.0,0.861916270369,4.98401240866,-4.12209613829,14.0,22.0
2733,3308,23,19,23,13,0.0,0,2.3884,0,2,19.0,3.0,22,3.0,0,0.0823119278704,0.861916270369,0.0823119278704,1.82354694602,12.0,14.0,12.0,17.0,3.58981454553,6.10903022473,-2.5192156792,20.0,27.0
2734,3308,2,3,18,0,0.0,0,2.9029,0,1,39.0,3.0,47,1.0,1,-1.2217965418,-6.81123358374,-21.2366757133,,10.0,7.0,4.0,,2.03296399842,-21.2366757133,23.2696397117,18.0,4.0
2735,3308,18,13,18,16,0.0,0,2.3474,0,1,40.0,3.0,52,3.0,1,-21.2366757133,1.82354694602,-21.2366757133,-36.7370244431,4.0,17.0,4.0,1.0,1.11912017387,-33.0116298486,34.1307500225,16.0,2.0
2736,3308,15,0,2,0,0.0,0,1.0525,0,1,35.0,1.0,42,1.0,1,0.430285512184,,-1.2217965418,,13.0,,10.0,,0.430285512184,-1.2217965418,1.65208205398,13.0,10.0
2737,3308,1,0,15,0,0.0,0,1.1639,0,1,28.0,1.0,35,1.0,1,8.27526822156,,0.430285512184,,33.0,,13.0,,8.27526822156,0.430285512184,7.84498270938,33.0,13.0
2738,3308,3,0,23,19,0.0,0,2.3036,0,2,16.0,1.0,19,3.0,0,-6.81123358374,,0.0823119278704,0.861916270369,7.0,,12.0,14.0,-6.81123358374,3.58981454553,-10.4010481293,7.0,20.0
2739,3308,15,15,3,3,0.0,0,1.8552,0,1,30.0,2.0,37,2.0,1,0.430285512184,0.430285512184,-6.81123358374,-6.81123358374,13.0,13.0,7.0,7.0,6.51778122636,5.36297236205,1.15480886431,29.0,26.0
2740,3308,2,2,16,0,0.0,0,2.5564,0,1,41.0,2.0,53,1.0,1,-1.2217965418,-1.2217965418,-36.7370244431,,10.0,10.0,1.0,,-0.00022440255967,-36.7370244431,36.7368000405,11.0,1.0
2741,3308,3,3,2,2,0.0,0,0.81411,0,1,37.0,2.0,41,2.0,1,-6.81123358374,-6.81123358374,-1.2217965418,-1.2217965418,7.0,7.0,10.0,10.0,5.36297236205,-0.00022440255967,5.36319676461,26.0,11.0
2742,3308,15,0,2,2,0.0,0,1.1783,0,1,35.0,1.0,41,2.0,1,0.430285512184,,-1.2217965418,-1.2217965418,13.0,,10.0,10.0,0.430285512184,-0.00022440255967,0.430509914744,13.0,11.0
2743,3308,3,3,18,0,0.0,0,1.1877,0,1,37.0,2.0,47,1.0,1,-6.81123358374,-6.81123358374,-21.2366757133,,7.0,7.0,4.0,,5.36297236205,-21.2366757133,26.5996480753,26.0,4.0
2744,3308,3,0,13,1,0.0,0,1.0296,0,2,16.0,1.0,21,3.0,0,-6.81123358374,,1.82354694602,8.27526822156,7.0,,17.0,33.0,-6.81123358374,7.34310397269,-14.1543375564,7.0,31.0
2745,3308,13,13,2,2,0.0,0,1.1232,0,1,34.0,2.0,41,2.0,1,1.82354694602,1.82354694602,-1.2217965418,-1.2217965418,17.0,17.0,10.0,10.0,7.49505642544,-0.00022440255967,7.495280828,32.0,11.0
2746,3308,15,15,15,0,0.0,0,0.6441,0,1,30.0,2.0,35,1.0,1,0.430285512184,0.430285512184,0.430285512184,,13.0,13.0,13.0,,6.51778122636,0.430285512184,6.08749571418,29.0,13.0
2747,3308,13,13,2,3,0.0,0,1.0639,0,1,34.0,2.0,39,3.0,1,1.82354694602,1.82354694602,-1.2217965418,-6.81123358374,17.0,17.0,10.0,7.0,7.49505642544,2.03296399842,5.46209242702,32.0,18.0
2748,3308,1,1,2,15,0.0,0,0.68623,0,1,26.0,2.0,32,3.0,1,8.27526822156,8.27526822156,-1.2217965418,0.430285512184,33.0,33.0,10.0,13.0,18.4204964466,4.50688565439,13.9136107922,35.0,21.0
2749,3308,23,19,1,1,0.0,0,0.63258,0,2,19.0,3.0,26,2.0,0,0.0823119278704,0.861916270369,8.27526822156,8.27526822156,12.0,14.0,33.0,33.0,3.58981454553,18.4204964466,-14.8306819011,20.0,35.0
2750,3308,13,1,1,1,0.0,0,0.59435,0,2,21.0,3.0,26,2.0,0,1.82354694602,8.27526822156,8.27526822156,8.27526822156,17.0,33.0,33.0,33.0,7.34310397269,18.4204964466,-11.0773924739,31.0,35.0
2751,3308,21,0,30,0,0.0,0,0.71628,0,1,2.0,1.0,7,1.0,1,4.98717889659,,-8.19983789713,,23.0,,6.0,,4.98717889659,-8.19983789713,13.1870167937,23.0,6.0
2752,3308,1,0,13,0,0.0,0,1.0534,0,1,28.0,1.0,33,1.0,1,8.27526822156,,1.82354694602,,33.0,,17.0,,8.27526822156,1.82354694602,6.45172127554,33.0,17.0
2753,3308,13,0,2,3,0.0,0,1.0167,0,1,33.0,1.0,39,3.0,1,1.82354694602,,-1.2217965418,-6.81123358374,17.0,,10.0,7.0,1.82354694602,2.03296399842,-0.2094170524,17.0,18.0
2754,3308,17,3,3,0,0.0,0,0.73984,0,1,11.0,3.0,16,1.0,1,3.2908729085,-6.81123358374,-6.81123358374,,19.0,7.0,7.0,,5.31194213466,-6.81123358374,12.1231757184,25.0,7.0
2755,3308,13,1,1,0,0.0,0,1.4131,0,2,21.0,3.0,28,1.0,0,1.82354694602,8.27526822156,8.27526822156,,17.0,33.0,33.0,,7.34310397269,8.27526822156,-0.93216424887,31.0,33.0
2756,3308,30,16,23,13,0.0,0,1.2535,0,2,17.0,3.0,22,3.0,0,-8.19983789713,-36.7370244431,0.0823119278704,1.82354694602,6.0,1.0,12.0,17.0,-10.4177152649,6.10903022473,-16.5267454896,5.0,27.0
2757,3308,3,3,2,2,0.0,0,0.97441,0,1,37.0,2.0,41,2.0,1,-6.81123358374,-6.81123358374,-1.2217965418,-1.2217965418,7.0,7.0,10.0,10.0,5.36297236205,-0.00022440255967,5.36319676461,26.0,11.0
2758,3308,18,13,18,16,0.0,0,1.2773,0,1,40.0,3.0,52,3.0,1,-21.2366757133,1.82354694602,-21.2366757133,-36.7370244431,4.0,17.0,4.0,1.0,1.11912017387,-33.0116298486,34.1307500225,16.0,2.0
2759,3308,23,13,2,15,0.0,0,3.2002,0,1,22.0,3.0,32,3.0,1,0.0823119278704,1.82354694602,-1.2217965418,0.430285512184,12.0,17.0,10.0,13.0,6.10903022473,4.50688565439,1.60214457034,27.0,21.0
2760,3308,3,0,13,1,0.0,0,1.212,0,2,16.0,1.0,21,3.0,0,-6.81123358374,,1.82354694602,8.27526822156,7.0,,17.0,33.0,-6.81123358374,7.34310397269,-14.1543375564,7.0,31.0
2761,3308,17,17,30,0,0.0,0,0.9638,0,1,3.0,2.0,7,1.0,1,3.2908729085,3.2908729085,-8.19983789713,,19.0,19.0,6.0,,6.42302978547,-8.19983789713,14.6228676826,28.0,6.0
2762,3308,3,3,18,0,0.0,0,1.0835,0,1,37.0,2.0,47,1.0,1,-6.81123358374,-6.81123358374,-21.2366757133,,7.0,7.0,4.0,,5.36297236205,-21.2366757133,26.5996480753,26.0,4.0
2763,3308,2,2,18,16,0.0,0,1.1402,0,1,41.0,2.0,52,3.0,1,-1.2217965418,-1.2217965418,-21.2366757133,-36.7370244431,10.0,10.0,4.0,1.0,-0.00022440255967,-33.0116298486,33.011405446,11.0,2.0
2764,3308,30,16,23,23,0.0,0,1.7338,0,2,17.0,3.0,20,2.0,0,-8.19983789713,-36.7370244431,0.0823119278704,0.0823119278704,6.0,1.0,12.0,12.0,-10.4177152649,6.97912778259,-17.3968430475,5.0,30.0
2765,3308,13,13,2,3,0.0,0,1.2744,0,1,34.0,2.0,39,3.0,1,1.82354694602,1.82354694602,-1.2217965418,-6.81123358374,17.0,17.0,10.0,7.0,7.49505642544,2.03296399842,5.46209242702,32.0,18.0
2766,3308,17,17,17,3,0.0,0,0.97342,0,1,3.0,2.0,11,3.0,1,3.2908729085,3.2908729085,3.2908729085,-6.81123358374,19.0,19.0,19.0,7.0,6.42302978547,5.31194213466,1.11108765081,28.0,25.0
2767,3308,15,15,3,3,0.0,0,0.9444,0,1,30.0,2.0,37,2.0,1,0.430285512184,0.430285512184,-6.81123358374,-6.81123358374,13.0,13.0,7.0,7.0,6.51778122636,5.36297236205,1.15480886431,29.0,26.0
2768,3308,15,23,23,13,0.0,0,1.6586,0,2,18.0,3.0,22,3.0,0,0.430285512184,0.0823119278704,0.0823119278704,1.82354694602,13.0,12.0,12.0,17.0,4.98401240866,6.10903022473,-1.12501781607,22.0,27.0
2769,3308,1,17,30,0,0.0,0,0.98022,0,1,1.0,3.0,7,1.0,1,8.27526822156,3.2908729085,-8.19983789713,,33.0,19.0,6.0,,17.8005611052,-8.19983789713,26.0003990023,34.0,6.0
2770,3308,19,19,3,0,0.0,0,0.76287,0,1,13.0,2.0,16,1.0,1,0.861916270369,0.861916270369,-6.81123358374,,14.0,14.0,7.0,,5.01487958866,-6.81123358374,11.8261131724,24.0,7.0
2771,3308,13,1,1,0,0.0,0,1.0584,0,1,21.0,3.0,28,1.0,1,1.82354694602,8.27526822156,8.27526822156,,17.0,33.0,33.0,,7.34310397269,8.27526822156,-0.93216424887,31.0,33.0
2772,3308,30,0,19,0,0.0,0,0.82793,0,2,7.0,1.0,14,1.0,0,-8.19983789713,,0.861916270369,,6.0,,14.0,,-8.19983789713,0.861916270369,-9.0617541675,6.0,14.0
2773,3308,23,13,15,15,0.0,0,1.3557,0,1,22.0,3.0,30,2.0,1,0.0823119278704,1.82354694602,0.430285512184,0.430285512184,12.0,17.0,13.0,13.0,6.10903022473,6.51778122636,-0.40875100163,27.0,29.0
2774,3308,15,23,23,13,0.0,0,1.4645,0,2,18.0,3.0,22,3.0,0,0.430285512184,0.0823119278704,0.0823119278704,1.82354694602,13.0,12.0,12.0,17.0,4.98401240866,6.10903022473,-1.12501781607,22.0,27.0
2775,3308,2,15,15,0,0.0,0,1.2141,0,2,32.0,3.0,35,1.0,0,-1.2217965418,0.430285512184,0.430285512184,,10.0,13.0,13.0,,4.50688565439,0.430285512184,4.07660014221,21.0,13.0
2776,3308,15,15,15,0,0.0,0,0.91374,0,1,30.0,2.0,35,1.0,1,0.430285512184,0.430285512184,0.430285512184,,13.0,13.0,13.0,,6.51778122636,0.430285512184,6.08749571418,29.0,13.0
2777,3308,13,13,2,3,0.0,0,1.0672,0,1,34.0,2.0,39,3.0,1,1.82354694602,1.82354694602,-1.2217965418,-6.81123358374,17.0,17.0,10.0,7.0,7.49505642544,2.03296399842,5.46209242702,32.0,18.0
2778,3308,30,0,9,9,0.0,0,0.7442,0,2,7.0,1.0,15,2.0,0,-8.19983789713,,-3.94354604689,-3.94354604689,6.0,,9.0,9.0,-8.19983789713,21.8555340514,-30.0553719485,6.0,36.0
2779,3308,21,0,17,3,0.0,0,0.86208,0,1,2.0,1.0,11,3.0,1,4.98717889659,,3.2908729085,-6.81123358374,23.0,,19.0,7.0,4.98717889659,5.31194213466,-0.32476323807,23.0,25.0
2780,3308,30,30,19,19,0.0,0,1.1897,0,2,6.0,2.0,13,2.0,0,-8.19983789713,-8.19983789713,0.861916270369,0.861916270369,6.0,6.0,14.0,14.0,1.09914342761,5.01487958866,-3.91573616105,15.0,24.0
2781,3308,13,13,2,3,0.0,0,0.90527,0,1,34.0,2.0,39,3.0,1,1.82354694602,1.82354694602,-1.2217965418,-6.81123358374,17.0,17.0,10.0,7.0,7.49505642544,2.03296399842,5.46209242702,32.0,18.0
2782,3308,2,3,2,0,0.0,0,1.2531,0,1,39.0,3.0,42,1.0,1,-1.2217965418,-6.81123358374,-1.2217965418,,10.0,7.0,10.0,,2.03296399842,-1.2217965418,3.25476054022,18.0,10.0
2783,3308,1,0,13,0,0.0,0,3.2052,0,1,28.0,1.0,33,1.0,1,8.27526822156,,1.82354694602,,33.0,,17.0,,8.27526822156,1.82354694602,6.45172127554,33.0,17.0
2784,3308,23,19,23,13,0.0,0,2.6574,0,2,19.0,3.0,22,3.0,0,0.0823119278704,0.861916270369,0.0823119278704,1.82354694602,12.0,14.0,12.0,17.0,3.58981454553,6.10903022473,-2.5192156792,20.0,27.0
2785,3308,3,3,2,2,0.0,0,2.3212,0,1,37.0,2.0,41,2.0,1,-6.81123358374,-6.81123358374,-1.2217965418,-1.2217965418,7.0,7.0,10.0,10.0,5.36297236205,-0.00022440255967,5.36319676461,26.0,11.0
2786,3308,3,0,23,19,0.0,0,1.5123,0,2,16.0,1.0,19,3.0,0,-6.81123358374,,0.0823119278704,0.861916270369,7.0,,12.0,14.0,-6.81123358374,3.58981454553,-10.4010481293,7.0,20.0
2787,3308,1,1,13,0,0.0,0,0.93224,0,1,26.0,2.0,33,1.0,1,8.27526822156,8.27526822156,1.82354694602,,33.0,33.0,17.0,,18.4204964466,1.82354694602,16.5969495006,35.0,17.0
2788,3308,2,3,16,19,0.0,0,1.4662,0,1,39.0,3.0,48,3.0,1,-1.2217965418,-6.81123358374,-36.7370244431,0.861916270369,10.0,7.0,1.0,14.0,2.03296399842,-27.2726697585,29.3056337569,18.0,3.0
2789,3308,2,2,16,19,0.0,0,1.2248,0,1,41.0,2.0,48,3.0,1,-1.2217965418,-1.2217965418,-36.7370244431,0.861916270369,10.0,10.0,1.0,14.0,-0.00022440255967,-27.2726697585,27.2724453559,11.0,3.0
2790,3308,2,2,16,19,0.0,0,0.73987,0,1,41.0,2.0,48,3.0,1,-1.2217965418,-1.2217965418,-36.7370244431,0.861916270369,10.0,10.0,1.0,14.0,-0.00022440255967,-27.2726697585,27.2724453559,11.0,3.0
2791,3308,30,30,19,19,0.0,0,0.85313,0,2,6.0,2.0,13,2.0,0,-8.19983789713,-8.19983789713,0.861916270369,0.861916270369,6.0,6.0,14.0,14.0,1.09914342761,5.01487958866,-3.91573616105,15.0,24.0
2792,3308,30,0,3,0,0.0,0,1.339,0,2,7.0,1.0,16,1.0,0,-8.19983789713,,-6.81123358374,,6.0,,7.0,,-8.19983789713,-6.81123358374,-1.38860431339,6.0,7.0
2793,3308,13,13,2,2,0.0,0,1.1872,0,1,34.0,2.0,41,2.0,1,1.82354694602,1.82354694602,-1.2217965418,-1.2217965418,17.0,17.0,10.0,10.0,7.49505642544,-0.00022440255967,7.495280828,32.0,11.0
2794,3308,3,3,2,2,0.0,0,1.1195,0,1,37.0,2.0,41,2.0,1,-6.81123358374,-6.81123358374,-1.2217965418,-1.2217965418,7.0,7.0,10.0,10.0,5.36297236205,-0.00022440255967,5.36319676461,26.0,11.0
2795,3308,19,19,15,23,0.0,0,1.7603,0,1,13.0,2.0,18,3.0,1,0.861916270369,0.861916270369,0.430285512184,0.0823119278704,14.0,14.0,13.0,12.0,5.01487958866,4.98401240866,0.03086718,24.0,22.0
2796,3308,9,9,15,23,0.0,0,0.69151,0,1,15.0,2.0,18,3.0,1,-3.94354604689,-3.94354604689,0.430285512184,0.0823119278704,9.0,9.0,13.0,12.0,21.8555340514,4.98401240866,16.8715216427,36.0,22.0
2797,3308,1,17,30,30,0.0,0,1.167,0,1,1.0,3.0,6,2.0,1,8.27526822156,3.2908729085,-8.19983789713,-8.19983789713,33.0,19.0,6.0,6.0,17.8005611052,1.09914342761,16.7014176776,34.0,15.0
2798,3308,23,19,1,1,0.0,0,0.8926,0,2,19.0,3.0,26,2.0,0,0.0823119278704,0.861916270369,8.27526822156,8.27526822156,12.0,14.0,33.0,33.0,3.58981454553,18.4204964466,-14.8306819011,20.0,35.0
2799,3308,3,0,23,19,0.0,0,1.0844,0,2,16.0,1.0,19,3.0,0,-6.81123358374,,0.0823119278704,0.861916270369,7.0,,12.0,14.0,-6.81123358374,3.58981454553,-10.4010481293,7.0,20.0
2800,3308,15,0,2,0,0.0,0,1.2781,0,1,35.0,1.0,42,1.0,1,0.430285512184,,-1.2217965418,,13.0,,10.0,,0.430285512184,-1.2217965418,1.65208205398,13.0,10.0
2801,3308,15,15,13,13,0.0,0,0.93418,0,2,30.0,2.0,34,2.0,0,0.430285512184,0.430285512184,1.82354694602,1.82354694602,13.0,13.0,17.0,17.0,6.51778122636,7.49505642544,-0.97727519908,29.0,32.0
2802,3308,9,9,15,23,0.0,0,0.69614,0,1,15.0,2.0,18,3.0,1,-3.94354604689,-3.94354604689,0.430285512184,0.0823119278704,9.0,9.0,13.0,12.0,21.8555340514,4.98401240866,16.8715216427,36.0,22.0
2803,3308,18,13,18,16,0.0,0,1.1355,0,1,40.0,3.0,52,3.0,1,-21.2366757133,1.82354694602,-21.2366757133,-36.7370244431,4.0,17.0,4.0,1.0,1.11912017387,-33.0116298486,34.1307500225,16.0,2.0
2804,3308,2,15,3,3,0.0,0,0.86857,0,2,32.0,3.0,37,2.0,0,-1.2217965418,0.430285512184,-6.81123358374,-6.81123358374,10.0,13.0,7.0,7.0,4.50688565439,5.36297236205,-0.85608670766,21.0,26.0
2805,3308,23,19,23,0,0.0,0,1.1457,0,1,19.0,3.0,23,1.0,1,0.0823119278704,0.861916270369,0.0823119278704,,12.0,14.0,12.0,,3.58981454553,0.0823119278704,3.50750261766,20.0,12.0
2806,3308,1,0,13,0,0.0,0,1.4591,0,1,28.0,1.0,33,1.0,1,8.27526822156,,1.82354694602,,33.0,,17.0,,8.27526822156,1.82354694602,6.45172127554,33.0,17.0
2807,3308,3,3,2,0,0.0,0,0.68977,0,1,37.0,2.0,42,1.0,1,-6.81123358374,-6.81123358374,-1.2217965418,,7.0,7.0,10.0,,5.36297236205,-1.2217965418,6.58476890385,26.0,10.0
2808,3308,2,15,3,3,0.0,0,0.92299,0,2,32.0,3.0,37,2.0,0,-1.2217965418,0.430285512184,-6.81123358374,-6.81123358374,10.0,13.0,7.0,7.0,4.50688565439,5.36297236205,-0.85608670766,21.0,26.0
2809,3308,1,1,13,0,0.0,0,1.2611,0,1,26.0,2.0,33,1.0,1,8.27526822156,8.27526822156,1.82354694602,,33.0,33.0,17.0,,18.4204964466,1.82354694602,16.5969495006,35.0,17.0
2810,3308,13,0,3,3,0.0,0,1.7285,0,2,33.0,1.0,37,2.0,0,1.82354694602,,-6.81123358374,-6.81123358374,17.0,,7.0,7.0,1.82354694602,5.36297236205,-3.53942541603,17.0,26.0
2811,3308,2,15,15,0,0.0,0,1.5105,0,1,32.0,3.0,35,1.0,1,-1.2217965418,0.430285512184,0.430285512184,,10.0,13.0,13.0,,4.50688565439,0.430285512184,4.07660014221,21.0,13.0
2812,3308,1,17,17,0,0.0,0,0.92149,0,1,1.0,3.0,4,1.0,1,8.27526822156,3.2908729085,3.2908729085,,33.0,19.0,19.0,,17.8005611052,3.2908729085,14.5096881967,34.0,19.0
2813,3308,30,0,9,9,0.0,0,0.72604,0,2,7.0,1.0,15,2.0,0,-8.19983789713,,-3.94354604689,-3.94354604689,6.0,,9.0,9.0,-8.19983789713,21.8555340514,-30.0553719485,6.0,36.0
2814,3308,2,2,16,19,0.0,0,1.1031,0,1,41.0,2.0,48,3.0,1,-1.2217965418,-1.2217965418,-36.7370244431,0.861916270369,10.0,10.0,1.0,14.0,-0.00022440255967,-27.2726697585,27.2724453559,11.0,3.0
2815,3308,23,0,2,15,0.0,0,3.0747,0,2,23.0,1.0,32,3.0,0,0.0823119278704,,-1.2217965418,0.430285512184,12.0,,10.0,13.0,0.0823119278704,4.50688565439,-4.42457372652,12.0,21.0
2816,3308,15,0,2,2,0.0,0,1.0567,0,1,35.0,1.0,41,2.0,1,0.430285512184,,-1.2217965418,-1.2217965418,13.0,,10.0,10.0,0.430285512184,-0.00022440255967,0.430509914744,13.0,11.0
2817,3308,2,15,3,3,0.0,0,0.7826,0,2,32.0,3.0,37,2.0,0,-1.2217965418,0.430285512184,-6.81123358374,-6.81123358374,10.0,13.0,7.0,7.0,4.50688565439,5.36297236205,-0.85608670766,21.0,26.0
2818,3308,23,13,1,0,0.0,0,1.2665,0,1,22.0,3.0,28,1.0,1,0.0823119278704,1.82354694602,8.27526822156,,12.0,17.0,33.0,,6.10903022473,8.27526822156,-2.16623799683,27.0,33.0
2819,3308,19,0,15,23,0.0,0,2.2041,0,2,14.0,1.0,18,3.0,0,0.861916270369,,0.430285512184,0.0823119278704,14.0,,13.0,12.0,0.861916270369,4.98401240866,-4.12209613829,14.0,22.0
2820,3308,23,13,1,0,0.0,0,1.1895,0,1,22.0,3.0,28,1.0,1,0.0823119278704,1.82354694602,8.27526822156,,12.0,17.0,33.0,,6.10903022473,8.27526822156,-2.16623799683,27.0,33.0
2821,3308,23,23,1,1,0.0,0,0.65161,0,2,20.0,2.0,26,2.0,0,0.0823119278704,0.0823119278704,8.27526822156,8.27526822156,12.0,12.0,33.0,33.0,6.97912778259,18.4204964466,-11.441368664,30.0,35.0
2822,3308,13,13,18,13,0.0,0,1.0178,0,1,34.0,2.0,40,3.0,1,1.82354694602,1.82354694602,-21.2366757133,1.82354694602,17.0,17.0,4.0,17.0,7.49505642544,1.11912017387,6.37593625157,32.0,16.0
2823,3308,1,1,13,0,0.0,0,0.68198,0,1,26.0,2.0,33,1.0,1,8.27526822156,8.27526822156,1.82354694602,,33.0,33.0,17.0,,18.4204964466,1.82354694602,16.5969495006,35.0,17.0
2824,3308,13,1,1,1,0.0,0,1.0518,0,2,21.0,3.0,26,2.0,0,1.82354694602,8.27526822156,8.27526822156,8.27526822156,17.0,33.0,33.0,33.0,7.34310397269,18.4204964466,-11.0773924739,31.0,35.0
2825,3308,17,3,3,0,0.0,0,1.0654,0,1,11.0,3.0,16,1.0,1,3.2908729085,-6.81123358374,-6.81123358374,,19.0,7.0,7.0,,5.31194213466,-6.81123358374,12.1231757184,25.0,7.0
2826,3308,23,19,23,0,0.0,0,1.9323,0,1,19.0,3.0,23,1.0,1,0.0823119278704,0.861916270369,0.0823119278704,,12.0,14.0,12.0,,3.58981454553,0.0823119278704,3.50750261766,20.0,12.0
2827,3308,23,0,2,15,0.0,0,0.99593,0,2,23.0,1.0,32,3.0,0,0.0823119278704,,-1.2217965418,0.430285512184,12.0,,10.0,13.0,0.0823119278704,4.50688565439,-4.42457372652,12.0,21.0
2828,3308,2,3,2,0,0.0,0,2.7394,0,1,39.0,3.0,42,1.0,1,-1.2217965418,-6.81123358374,-1.2217965418,,10.0,7.0,10.0,,2.03296399842,-1.2217965418,3.25476054022,18.0,10.0
2829,3308,3,0,13,1,0.0,0,0.78714,0,2,16.0,1.0,21,3.0,0,-6.81123358374,,1.82354694602,8.27526822156,7.0,,17.0,33.0,-6.81123358374,7.34310397269,-14.1543375564,7.0,31.0
2830,3308,13,1,1,0,0.0,0,1.0007,0,1,21.0,3.0,28,1.0,1,1.82354694602,8.27526822156,8.27526822156,,17.0,33.0,33.0,,7.34310397269,8.27526822156,-0.93216424887,31.0,33.0
2831,3308,17,3,30,16,0.0,0,2.3877,0,1,11.0,3.0,17,3.0,1,3.2908729085,-6.81123358374,-8.19983789713,-36.7370244431,19.0,7.0,6.0,1.0,5.31194213466,-10.4177152649,15.7296573996,25.0,5.0
2832,3308,19,19,15,23,0.0,0,1.6556,0,1,13.0,2.0,18,3.0,1,0.861916270369,0.861916270369,0.430285512184,0.0823119278704,14.0,14.0,13.0,12.0,5.01487958866,4.98401240866,0.03086718,24.0,22.0
2833,3308,21,0,17,3,0.0,0,4.4111,0,2,2.0,1.0,11,3.0,0,4.98717889659,,3.2908729085,-6.81123358374,23.0,,19.0,7.0,4.98717889659,5.31194213466,-0.32476323807,23.0,25.0
2834,3308,1,1,2,15,0.0,0,0.88852,0,1,26.0,2.0,32,3.0,1,8.27526822156,8.27526822156,-1.2217965418,0.430285512184,33.0,33.0,10.0,13.0,18.4204964466,4.50688565439,13.9136107922,35.0,21.0
2835,3308,2,3,16,19,0.0,0,1.4672,0,1,39.0,3.0,48,3.0,1,-1.2217965418,-6.81123358374,-36.7370244431,0.861916270369,10.0,7.0,1.0,14.0,2.03296399842,-27.2726697585,29.3056337569,18.0,3.0
2836,3308,3,3,2,2,0.0,0,0.78067,0,1,37.0,2.0,41,2.0,1,-6.81123358374,-6.81123358374,-1.2217965418,-1.2217965418,7.0,7.0,10.0,10.0,5.36297236205,-0.00022440255967,5.36319676461,26.0,11.0
2837,3308,17,3,9,9,0.0,0,0.87415,0,2,11.0,3.0,15,2.0,0,3.2908729085,-6.81123358374,-3.94354604689,-3.94354604689,19.0,7.0,9.0,9.0,5.31194213466,21.8555340514,-16.5435919167,25.0,36.0
2838,3308,17,0,19,19,0.0,0,0.76707,0,2,4.0,1.0,13,2.0,0,3.2908729085,,0.861916270369,0.861916270369,19.0,,14.0,14.0,3.2908729085,5.01487958866,-1.72400668016,19.0,24.0
2839,3308,15,23,23,0,0.0,0,0.83929,0,1,18.0,3.0,23,1.0,1,0.430285512184,0.0823119278704,0.0823119278704,,13.0,12.0,12.0,,4.98401240866,0.0823119278704,4.90170048079,22.0,12.0
2840,3308,1,1,13,0,0.0,0,0.60486,0,1,26.0,2.0,33,1.0,1,8.27526822156,8.27526822156,1.82354694602,,33.0,33.0,17.0,,18.4204964466,1.82354694602,16.5969495006,35.0,17.0
2841,3308,15,23,23,0,0.0,0,0.8174,0,1,18.0,3.0,23,1.0,1,0.430285512184,0.0823119278704,0.0823119278704,,13.0,12.0,12.0,,4.98401240866,0.0823119278704,4.90170048079,22.0,12.0
2842,3308,2,3,18,0,0.0,0,0.70004,0,1,39.0,3.0,47,1.0,1,-1.2217965418,-6.81123358374,-21.2366757133,,10.0,7.0,4.0,,2.03296399842,-21.2366757133,23.2696397117,18.0,4.0
